UniqueID,Vehicle Class,Engine Size(L),Cylinders,Transmission,Number of Gear,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km)
1905,8644494493618886860,COMPACT,1.6,4,M,6.0,Z,9.1,6.8,8.1,35,186
1906,9099777031843853403,COMPACT,1.6,4,A,6.0,Z,10.1,7.8,9.0,31,207
1907,8006618602255118522,COMPACT,1.6,4,M,6.0,Z,9.5,7.7,8.7,32,200
1908,2225657509930063804,TWO-SEATER,1.6,4,A,6.0,Z,9.2,6.8,8.1,35,186
1909,1007549302998017672,TWO-SEATER,1.6,4,M,6.0,Z,9.1,6.8,8.1,35,186
1910,3741734377177650785,COMPACT,1.6,4,A,6.0,Z,10.1,7.8,9.0,31,207
1911,5585980675818480927,COMPACT,1.6,4,M,6.0,Z,9.5,7.7,8.7,32,200
1912,32973694729085651,TWO-SEATER,1.6,4,A,6.0,Z,9.2,6.8,8.1,35,186
1913,2471686940703375672,TWO-SEATER,1.6,4,M,6.0,Z,9.1,6.8,8.1,35,186
1914,66432539414370216,COMPACT,2.0,4,A,6.0,Z,9.3,7.3,8.4,34,193
1915,5005747166765851934,COMPACT,2.0,4,M,6.0,Z,10.4,7.7,9.2,31,212
1916,5006503548284815074,COMPACT,1.6,4,A,6.0,Z,9.2,6.8,8.1,35,186
1917,3844584969111991259,COMPACT,1.6,4,M,6.0,Z,9.1,6.8,8.1,35,186
1918,8610392167441598785,COMPACT,1.6,4,A,6.0,Z,10.1,7.8,9.0,31,207
1919,7283964775612615073,COMPACT,1.6,4,M,6.0,Z,9.5,7.7,8.7,32,200
1920,2559455975344563240,TWO-SEATER,1.6,4,A,6.0,Z,9.2,6.8,8.1,35,186
1921,3299358684619119082,TWO-SEATER,1.6,4,M,6.0,Z,9.1,6.8,8.1,35,186
1922,7514798881047233293,COMPACT,1.6,4,A,6.0,Z,10.1,7.8,9.0,31,207
1923,8905792063492821701,COMPACT,1.6,4,M,6.0,Z,9.5,7.7,8.7,32,200
1924,1462074621228985704,TWO-SEATER,1.6,4,A,6.0,Z,9.2,6.8,8.1,35,186
1925,5305029738238291705,TWO-SEATER,1.6,4,M,6.0,Z,9.1,6.8,8.1,35,186
1926,2329442766583858791,COMPACT,2.0,4,A,6.0,X,9.2,6.9,8.2,34,189
1927,8391579608129916009,COMPACT,2.0,4,M,5.0,X,9.6,6.9,8.4,34,193
1928,6017659152422760073,COMPACT,2.4,4,A,6.0,X,10.5,8.2,9.5,30,219
1929,5808419358620931868,COMPACT,2.0,4,A,6.0,Z,14.2,10.5,12.5,23,288
1930,4035946537319217016,COMPACT,2.0,4,M,5.0,Z,14.0,10.3,12.3,23,283
1931,4634546216590566131,COMPACT,2.0,4,A,6.0,Z,13.4,9.4,11.6,24,267
1932,5211814302411058067,,2.0,4,A,6.0,X,9.6,7.3,8.6,33,198
1933,4886919121173430912,,2.0,4,M,5.0,X,9.8,7.1,8.6,33,198
1934,8326049641423358222,COMPACT,1.2,3,A,,X,6.4,5.3,5.9,48,136
1935,7528162410727931201,COMPACT,1.2,3,M,5.0,X,7.0,5.5,6.4,44,147
1936,7139404384670929303,SUV,2.4,4,A,6.0,X,9.5,7.5,8.6,33,198
1937,6100953837400461421,SUV,2.4,4,A,6.0,X,9.9,8.1,9.1,31,209
1938,4046211900834768560,SUV,3.0,6,A,6.0,Z,11.5,8.4,10.1,28,232
1939,8823581726074285335,SUV,2.0,4,A,6.0,X,9.3,7.3,8.4,34,193
1940,1386077348663424491,SUV,2.0,4,M,5.0,X,9.9,7.6,8.8,32,202
1941,5211222913943598963,SUV,2.0,4,A,6.0,X,9.6,7.7,8.8,32,202
1942,1428529588022964877,SUV,2.4,4,A,6.0,X,10.4,8.5,9.6,29,221
1943,46759739883885801,TWO-SEATER,3.7,6,A,7.0,Z,12.6,9.2,11.1,25,255
1944,1218869972182251764,TWO-SEATER,3.7,6,M,6.0,Z,13.3,9.3,11.5,25,264
1945,164454518453814266,TWO-SEATER,3.7,6,A,7.0,Z,13.0,9.6,11.5,25,264
1946,634170734444297957,TWO-SEATER,3.7,6,M,6.0,Z,13.6,9.7,11.8,24,271
1947,3777248451075874831,MID-SIZE,2.5,4,A,,X,8.7,6.2,7.6,37,175
1948,3472024110002380980,MID-SIZE,3.5,6,A,,X,10.3,7.4,9.0,31,207
1949,4286026962374660204,SUV,5.6,8,A,5.0,X,19.2,13.4,16.6,17,382
1950,5223349760658480087,PICKUP TRUCK,2.5,4,A,5.0,X,13.7,10.6,12.3,23,283
1951,5867520192111206756,PICKUP TRUCK,2.5,4,M,5.0,X,12.2,10.2,11.3,25,260
1952,504629722638815295,PICKUP TRUCK,4.0,6,A,5.0,X,14.8,10.3,12.7,22,292
1953,87914620016089099,PICKUP TRUCK,4.0,6,A,5.0,X,15.7,11.3,13.7,21,315
1954,4438861437220486227,PICKUP TRUCK,4.0,6,M,6.0,X,15.0,11.2,13.3,21,306
1955,5079952602052045435,COMPACT,3.8,6,A,6.0,Z,14.3,10.5,12.6,22,290
1956,8587536547516020316,,1.6,4,A,7.0,X,8.5,7.2,7.9,36,182
1957,2922351557551502642,,1.6,4,M,6.0,X,8.4,6.9,7.7,37,177
1958,2198859301197980843,,1.6,4,A,7.0,X,8.8,7.5,8.2,34,189
1959,2927091812029278788,,1.6,4,M,6.0,Z,8.9,7.5,8.3,34,191
1960,6100804000800971241,,1.6,4,A,8.0,Z,9.4,8.1,8.8,32,202
1961,4680408880356668342,COMPACT,1.6,4,A,4.0,X,8.8,6.6,7.8,36,179
1962,7124688777498903670,COMPACT,1.6,4,M,5.0,X,8.6,6.6,7.7,37,177
1963,6996460527067721603,MID-SIZE,3.5,6,A,7.0,X,11.0,8.2,9.8,29,225
1964,5411900968016150771,MID-SIZE,3.5,6,A,7.0,X,11.2,8.3,9.9,29,228
1965,6286064094035736411,,2.0,4,A,,X,9.7,9.0,9.4,30,216
1966,9182470602358998013,SUV,3.5,6,A,,X,11.9,8.6,10.4,27,239
1967,4291324834681474268,SUV,3.5,6,A,,X,12.1,8.9,10.7,26,246
1968,4552913748021972008,SUV,3.5,6,A,,X,12.7,9.0,11.0,26,253
1969,4179154902595651910,SUV,2.5,4,A,,X,9.1,8.5,8.8,32,202
1970,4515236312246049971,,3.5,6,A,,X,12.0,8.7,10.5,27,242
1971,696237288648827484,SUV,2.5,4,A,,X,9.2,7.2,8.3,34,191
1972,3773747436523502106,SUV,2.5,4,A,,X,9.5,7.4,8.5,33,196
1973,3506450259457636316,PICKUP TRUCK,5.6,8,A,5.0,X,18.4,13.3,16.1,18,370
1974,5063302247353119501,PICKUP TRUCK,5.6,8,A,5.0,X,19.7,14.3,17.2,16,396
1975,6208333431195124081,MID-SIZE,1.8,4,A,,X,8.0,6.1,7.2,39,166
1976,8774340175236076215,MID-SIZE,1.8,4,M,6.0,X,8.9,6.6,7.9,36,182
1977,3212687199462626475,COMPACT,1.6,4,A,,X,7.5,6.0,6.8,42,156
1978,4764743399138530375,COMPACT,1.6,4,M,5.0,X,8.6,6.5,7.7,37,177
1979,6477390144902596096,SUV,4.0,6,A,5.0,X,16.0,12.0,14.2,20,327
1980,2890084964677326203,SUV,4.0,6,M,6.0,X,16.0,12.3,14.4,20,331
1981,54079809928959613,COMPACT,3.4,6,A,7.0,Z,11.6,8.4,10.1,28,232
1982,1247483240620785571,COMPACT,3.4,6,M,7.0,Z,12.3,8.6,10.6,27,244
1983,8843332496049073488,COMPACT,3.4,6,A,7.0,Z,11.5,8.3,10.1,28,232
1984,1785732301468312104,COMPACT,3.4,6,M,7.0,Z,12.3,8.7,10.7,26,246
1985,2898923552232821229,COMPACT,3.4,6,A,7.0,Z,11.6,8.5,10.2,28,235
1986,6583695324384998968,COMPACT,3.4,6,M,7.0,Z,12.3,8.7,10.7,26,246
1987,1019147268904417245,COMPACT,3.4,6,A,7.0,Z,11.9,8.7,10.5,27,242
1988,2853615628576948868,COMPACT,3.4,6,M,7.0,Z,12.5,9.0,10.9,26,251
1989,2494488391744889945,COMPACT,3.8,6,A,7.0,Z,12.6,9.2,11.1,25,255
1990,2407712921997548861,COMPACT,3.8,6,M,7.0,Z,13.0,9.2,11.3,25,260
1991,3029393951782075916,COMPACT,3.8,6,A,7.0,Z,13.1,9.4,11.4,25,262
1992,4505446444754199425,COMPACT,3.8,6,M,7.0,Z,13.4,9.3,11.6,24,267
1993,7308357529982708120,COMPACT,3.8,6,A,7.0,Z,12.2,8.9,10.7,26,246
1994,7188778458383785133,COMPACT,3.8,6,M,7.0,Z,12.6,8.9,11.0,26,253
1995,9052334720359119842,COMPACT,3.8,6,A,7.0,Z,12.5,9.0,11.0,26,253
1996,4417852816242132463,COMPACT,3.8,6,M,7.0,Z,12.9,9.2,11.2,25,258
1997,7178807872799485354,COMPACT,3.8,6,A,7.0,Z,12.6,9.0,11.0,26,253
1998,8379251474133109379,COMPACT,3.8,6,M,7.0,Z,12.9,9.0,11.2,25,258
1999,8627024937741470326,COMPACT,3.8,6,A,7.0,Z,12.6,9.2,11.1,25,255
2000,5643474971282557329,COMPACT,3.8,6,M,7.0,Z,13.4,9.3,11.6,24,267
2001,4869232453782456925,COMPACT,3.8,6,A,7.0,Z,11.9,8.7,10.5,27,242
2002,175931335624029652,COMPACT,3.8,6,M,7.0,Z,12.4,8.7,10.7,26,246
2003,3363093226259608959,COMPACT,3.8,6,A,7.0,Z,12.2,8.7,10.6,27,244
2004,3686699375428547321,COMPACT,3.8,6,M,7.0,Z,12.5,8.9,10.9,26,251
2005,1683964597487890919,TWO-SEATER,3.8,6,A,7.0,Z,16.0,11.5,14.0,20,322
2006,3888299662207082036,COMPACT,3.4,6,A,7.0,Z,12.3,8.9,10.8,26,248
2007,7612460290020983316,COMPACT,3.4,6,M,7.0,Z,12.9,9.0,11.1,25,255
2008,5168499451020988219,COMPACT,3.8,6,A,7.0,Z,12.8,9.3,11.2,25,258
2009,7063686861486970883,COMPACT,3.8,6,M,7.0,Z,13.1,9.2,11.4,25,262
2010,634740511872927658,COMPACT,3.8,6,A,7.0,Z,13.7,9.6,11.9,24,274
2011,8901154771383487101,COMPACT,3.8,6,A,7.0,Z,13.7,9.6,11.9,24,274
2012,4185016896115928743,COMPACT,3.8,6,A,7.0,Z,13.7,9.6,11.9,24,274
2013,8586605780915661800,COMPACT,3.8,6,A,7.0,Z,13.7,9.6,11.9,24,274
2014,856076284949894455,TWO-SEATER,2.7,6,A,7.0,Z,10.7,7.4,9.2,31,212
2015,2184595494156960065,TWO-SEATER,2.7,6,M,6.0,Z,11.5,7.9,9.9,29,228
2016,4632675521407529367,TWO-SEATER,3.4,6,A,7.0,Z,10.9,7.7,9.5,30,218
2017,5502925603860642514,TWO-SEATER,3.4,6,M,6.0,Z,12.1,8.9,10.7,26,246
2018,7185708791306676991,TWO-SEATER,3.4,6,A,7.0,Z,11.3,7.9,9.8,29,225
2019,1709025055669717421,TWO-SEATER,3.4,6,M,6.0,Z,11.9,8.6,10.4,27,239
2020,354718191455896487,SUV,3.0,6,A,8.0,D,11.8,8.1,10.2,28,277
2021,3144791066182135870,SUV,3.6,6,A,8.0,Z,14.3,9.6,12.2,23,286
2022,7298943159478866604,SUV,4.8,8,A,8.0,Z,16.7,11.2,14.2,20,327
2023,384251151635385588,TWO-SEATER,2.7,6,A,7.0,Z,10.7,7.4,9.2,31,212
2024,637207007997460467,TWO-SEATER,2.7,6,M,6.0,Z,11.5,7.9,9.9,29,228
2025,6690856205947116878,TWO-SEATER,3.4,6,A,7.0,Z,10.9,7.7,9.5,30,218
2026,4459638504610651194,TWO-SEATER,3.4,6,M,6.0,Z,12.1,8.9,10.7,26,246
2027,8055582381447865559,TWO-SEATER,3.4,6,A,7.0,Z,11.3,7.9,9.8,29,225
2028,228994745926397652,TWO-SEATER,3.4,6,M,6.0,Z,11.9,8.6,10.4,27,239
2029,3940940454347284893,SUV,3.0,6,A,7.0,Z,13.7,10.3,12.2,23,281
2030,1447358203917242095,SUV,3.6,6,A,7.0,Z,14.2,10.1,12.3,23,283
2031,3840271141209335818,FULL-SIZE,3.6,6,A,7.0,Z,12.9,8.4,10.9,26,251
2032,8474928807446482368,FULL-SIZE,3.6,6,A,7.0,Z,13.1,8.7,11.1,25,255
2033,7901393563118862995,FULL-SIZE,3.0,6,A,7.0,Z,13.4,8.8,11.4,25,262
2034,8000223595116735970,FULL-SIZE,3.0,6,A,7.0,Z,13.7,8.9,11.5,25,264
2035,6408054815276922214,FULL-SIZE,4.8,8,A,7.0,Z,15.1,9.7,12.7,22,292
2036,7286973072476925488,FULL-SIZE,3.0,6,A,7.0,Z,13.4,8.8,11.4,25,262
2037,8884772119628736869,FULL-SIZE,4.8,8,A,7.0,Z,15.3,9.7,12.8,22,294
2038,3679816453409562038,FULL-SIZE,4.8,8,A,7.0,Z,15.4,9.8,12.9,22,297
2039,3177645142898687947,FULL-SIZE,4.8,8,A,7.0,Z,15.3,9.7,12.8,22,294
2040,8295319861178649600,FULL-SIZE,4.8,8,A,7.0,Z,15.4,9.8,12.9,22,297
2041,1344341428821643391,PICKUP TRUCK,3.6,6,A,8.0,X,13.9,9.5,11.9,24,274
2042,1780890602163282691,PICKUP TRUCK,3.6,6,A,8.0,X,13.9,9.5,11.9,24,274
2043,3419562776647181648,PICKUP TRUCK,3.6,6,A,8.0,E,19.4,13.6,16.8,17,269
2044,7639263958114471683,PICKUP TRUCK,3.6,6,A,8.0,X,12.9,9.3,11.3,25,260
2045,5454757124363560357,PICKUP TRUCK,5.7,8,A,6.0,X,17.1,12.0,14.8,19,340
2046,2387402518335732385,PICKUP TRUCK,5.7,8,A,8.0,X,15.7,10.9,13.6,21,313
2047,752083854026265936,PICKUP TRUCK,3.0,6,A,8.0,D,11.5,8.4,10.1,28,273
2048,1728552226624725403,PICKUP TRUCK,3.0,6,A,8.0,D,11.3,8.0,9.8,29,265
2049,278759075771015883,PICKUP TRUCK,3.6,6,A,8.0,X,14.6,10.1,12.6,22,290
2050,3093166075242643174,PICKUP TRUCK,3.6,6,A,8.0,X,14.6,10.1,12.6,22,290
2051,8982995621232644678,PICKUP TRUCK,3.6,6,A,8.0,E,20.5,14.5,17.8,16,285
2052,2506876022294457412,PICKUP TRUCK,5.7,8,A,6.0,X,17.7,12.7,15.4,18,354
2053,8390770628269018659,PICKUP TRUCK,5.7,8,A,8.0,X,16.2,11.5,14.1,20,324
2054,8104979748564274288,PICKUP TRUCK,3.0,6,A,8.0,D,12.1,8.8,10.6,27,286
2055,4847637105610138152,,3.6,6,A,6.0,X,13.3,9.1,11.4,25,262
2056,7259133283078222209,,3.6,6,A,6.0,E,18.6,12.7,15.9,18,254
2057,4418543683209499703,,2.4,4,A,9.0,X,11.2,8.1,9.8,29,225
2058,8322972236784084704,FULL-SIZE,6.6,12,A,8.0,Z,19.2,12.4,16.1,18,370
2059,2445364461759764512,FULL-SIZE,6.6,12,A,8.0,Z,19.2,12.4,16.1,18,370
2060,505962069206717934,FULL-SIZE,6.7,12,A,8.0,Z,20.9,12.7,17.2,16,396
2061,4829600166038871862,FULL-SIZE,6.7,12,A,8.0,Z,20.7,12.9,17.2,16,396
2062,3290910605322778872,COMPACT,6.7,12,A,8.0,Z,20.9,12.7,17.2,16,396
2063,6482465876956580136,COMPACT,6.7,12,A,8.0,Z,20.7,12.9,17.2,16,396
2064,8698867813426287335,MID-SIZE,6.6,12,A,8.0,Z,18.7,11.8,15.6,18,359
2065,4545992948873603425,COMPACT,2.0,4,A,6.0,Z,9.6,7.0,8.4,34,193
2066,805604723497790171,COMPACT,2.0,4,M,6.0,Z,10.9,7.9,9.6,29,221
2067,9020839203131049187,COMPACT,1.3,4,A,,X,6.5,6.3,6.4,44,147
2068,420747117046432761,COMPACT,2.5,4,A,6.0,X,10.2,7.6,9.0,31,207
2069,3795092781199609921,COMPACT,2.5,4,M,6.0,X,10.2,7.7,9.0,31,207
2070,2978215192089501634,,2.4,4,A,4.0,X,10.9,8.5,9.8,29,225
2071,8706576073032620639,,2.4,4,M,5.0,X,10.8,8.5,9.8,29,225
2072,7129552685332732235,TWO-SEATER,1.0,3,A,5.0,Z,6.8,6.2,6.5,43,150
2073,4618626743357451113,TWO-SEATER,1.0,3,A,5.0,Z,6.8,6.2,6.5,43,150
2074,1743081217709241979,COMPACT,2.0,4,A,6.0,Z,9.6,7.0,8.4,34,193
2075,6264649406143617509,COMPACT,2.0,4,M,6.0,Z,10.9,7.9,9.6,29,221
2076,9212972514916108455,SUV,2.0,4,A,8.0,Z,10.2,8.5,9.4,30,216
2077,6270213793074088942,SUV,2.5,4,A,6.0,X,9.6,7.5,8.7,32,200
2078,6810287976623479836,SUV,2.5,4,M,6.0,X,10.6,8.4,9.6,29,221
2079,1197070840425758341,COMPACT,2.0,4,A,6.0,X,8.5,6.4,7.6,37,175
2080,7670508101354457750,COMPACT,2.0,4,M,5.0,X,9.5,7.0,8.4,34,193
2081,8264112209190009643,,2.0,4,A,6.0,X,8.5,6.4,7.6,37,175
2082,3991666007728048469,,2.0,4,M,5.0,X,9.5,7.0,8.4,34,193
2083,6494516516457850172,MID-SIZE,2.5,4,A,6.0,X,9.0,6.5,7.9,36,182
2084,5706096432006374409,MID-SIZE,2.5,4,M,6.0,X,10.7,7.8,9.4,30,216
2085,3233029848955291093,MID-SIZE,3.6,6,A,6.0,X,11.9,8.2,10.2,28,235
2086,4454129837731322819,SUV,2.5,4,A,6.0,X,9.3,7.1,8.3,34,191
2087,7976715620761000724,SUV,2.5,4,M,6.0,X,11.0,8.2,9.7,29,223
2088,3425794731503750249,SUV,3.6,6,A,6.0,X,12.0,8.6,10.5,27,242
2089,8506132130066376619,COMPACT,2.0,4,A,8.0,Z,12.4,9.4,11.1,25,255
2090,654582956869348948,COMPACT,2.0,4,M,6.0,Z,11.1,8.3,9.8,29,225
2091,4925404200373148288,COMPACT,2.5,4,M,6.0,Z,13.8,10.2,12.2,23,281
2092,3321117064115286638,SUV,2.0,4,A,6.0,X,9.1,7.0,8.1,35,186
2093,9072008870116572562,SUV,2.0,4,M,5.0,X,10.2,7.7,9.1,31,209
2094,2472193204089310791,SUV,2.0,4,A,6.0,X,7.9,6.9,7.5,38,173
2095,2159042878201375023,SUV,4.0,6,A,5.0,X,14.2,11.1,12.8,22,294
2096,3961967204017421636,SUV,4.0,6,A,5.0,X,14.2,11.1,12.8,22,294
2097,3557800626714404556,MID-SIZE,3.5,6,A,6.0,X,11.3,7.5,9.6,29,221
2098,407363138587037226,MID-SIZE,2.5,4,A,6.0,X,9.7,6.9,8.4,34,193
2099,7081947523538452575,MID-SIZE,3.5,6,A,6.0,X,11.0,7.7,9.5,30,218
2100,6489596092937493814,MID-SIZE,2.5,4,A,,X,5.5,6.0,5.7,50,131
2101,3846036215405632652,MID-SIZE,2.5,4,A,,X,5.7,6.1,5.9,48,136
2102,3625270966208558100,MID-SIZE,1.8,4,A,4.0,X,8.6,6.5,7.6,37,175
2103,4403340947021168234,MID-SIZE,1.8,4,A,7.0,X,7.9,6.1,7.1,40,163
2104,3772326293387659434,MID-SIZE,1.8,4,A,,X,8.2,6.2,7.3,39,168
2105,247344278999272106,MID-SIZE,1.8,4,M,6.0,X,8.3,6.2,7.4,38,170
2106,1991970219269844444,MID-SIZE,1.8,4,A,,X,7.7,5.6,6.8,42,156
2107,6754253089936988588,MID-SIZE,1.8,4,A,,X,7.7,6.0,6.9,41,159
2108,4376675844602641397,SUV,2.7,4,A,6.0,X,11.7,9.5,10.7,26,246
2109,3358837896749971047,SUV,3.5,6,A,6.0,X,12.5,9.3,11.1,25,255
2110,4308147481526361101,SUV,3.5,6,A,6.0,X,13.0,9.8,11.6,24,267
2111,6953099416148634568,SUV,3.5,6,A,6.0,X,8.6,8.5,8.5,33,196
2112,462247656064656768,SUV,3.5,6,A,6.0,X,8.4,8.3,8.4,34,193
2113,8588458499429539737,MID-SIZE,1.8,4,A,,X,4.6,4.9,4.7,60,108
2114,5515752287499213950,COMPACT,1.5,4,A,,X,4.5,5.1,4.8,59,110
2115,1743160692034183546,MID-SIZE,1.8,4,A,,X,5.4,5.8,5.6,50,129
2116,5222686716045012112,SUV,2.5,4,A,6.0,X,10.0,7.6,8.9,32,205
2117,7394708925741619105,SUV,2.5,4,A,6.0,X,10.5,8.2,9.5,30,218
2118,2374892520506564897,SUV,2.5,4,A,6.0,X,10.0,7.6,8.9,32,205
2119,4659804451215577557,SUV,2.5,4,A,6.0,X,10.7,8.3,9.6,29,221
2120,1400176185624264527,SUV,5.7,8,A,6.0,X,18.8,14.0,16.6,17,382
2121,366818137957651727,,3.5,6,A,6.0,X,13.0,9.5,11.4,25,262
2122,5343422465694991781,,3.5,6,A,6.0,X,14.4,10.2,12.5,23,288
2123,2105009450999387032,PICKUP TRUCK,2.7,4,A,4.0,X,12.2,9.9,11.2,25,258
2124,3711390732313609817,PICKUP TRUCK,2.7,4,M,5.0,X,11.3,9.5,10.5,27,242
2125,3234652295264821635,PICKUP TRUCK,4.0,6,M,6.0,X,14.5,11.3,13.1,22,301
2126,2211313341186893472,PICKUP TRUCK,2.7,4,A,4.0,X,13.1,11.3,12.3,23,283
2127,2074785772039168379,PICKUP TRUCK,2.7,4,M,5.0,X,12.9,11.5,12.3,23,283
2128,4825213868077714626,PICKUP TRUCK,4.0,6,A,5.0,X,14.8,11.6,13.4,21,308
2129,22894838426223364,PICKUP TRUCK,4.0,6,M,6.0,X,15.3,12.3,14.0,20,322
2130,7222213492569472223,PICKUP TRUCK,4.6,8,A,6.0,X,15.9,12.3,14.3,20,329
2131,4726793274051580960,PICKUP TRUCK,5.7,8,A,6.0,X,17.2,12.8,15.2,19,350
2132,3419941605987814299,PICKUP TRUCK,4.6,8,A,6.0,X,16.9,12.8,15.1,19,347
2133,4485947466715633160,PICKUP TRUCK,5.7,8,A,6.0,X,18.5,14.2,16.6,17,382
2134,8136521041761804115,SUV,2.7,4,A,6.0,X,11.6,9.0,10.4,27,239
2135,4411646379137016943,SUV,3.5,6,A,6.0,X,12.5,9.0,10.9,26,251
2136,3880422581566276005,SUV,2.7,4,A,6.0,X,11.6,9.2,10.5,27,242
2137,2764419401806968094,SUV,3.5,6,A,6.0,X,12.8,9.3,11.3,25,260
2138,5379245353002244548,COMPACT,1.5,4,A,4.0,X,7.8,6.6,7.3,39,168
2139,7942813506643033341,COMPACT,1.5,4,M,5.0,X,7.7,6.3,7.1,40,163
2140,1589641243255238517,COMPACT,1.8,4,A,6.0,X,9.6,7.2,8.5,33,196
2141,7879705924719843884,COMPACT,1.8,4,M,5.0,X,9.9,7.2,8.7,32,200
2142,1549560453997730995,COMPACT,2.0,4,A,6.0,Z,10.0,7.9,9.1,31,209
2143,116966048214323635,COMPACT,2.0,4,M,6.0,Z,10.4,7.7,9.2,31,212
2144,286043087778031874,COMPACT,2.0,4,A,6.0,D,7.6,5.7,6.9,41,183
2145,7912632630746898607,COMPACT,2.0,4,M,6.0,D,7.6,5.7,6.9,41,184
2146,4458100825918227145,COMPACT,1.8,4,A,6.0,X,9.8,7.3,8.7,32,200
2147,7835487300578318355,COMPACT,2.0,4,A,6.0,Z,10.3,8.2,9.4,30,216
2148,4518765829290641632,COMPACT,2.0,4,M,6.0,Z,10.4,7.7,9.2,31,212
2149,5772755386762015958,COMPACT,2.0,4,A,6.0,Z,10.7,7.7,9.3,30,214
2150,8730102561182798050,COMPACT,2.0,4,M,6.0,Z,11.4,7.4,9.6,29,221
2151,4833462071873632329,COMPACT,3.6,6,A,6.0,Z,13.9,9.3,11.8,24,271
2152,1540808804942066287,COMPACT,2.0,4,A,6.0,Z,10.8,7.8,9.5,30,219
2153,5565141264807815090,COMPACT,1.8,4,A,6.0,X,9.3,6.5,8.1,35,186
2154,4366086689363014504,COMPACT,1.8,4,M,5.0,X,9.3,6.4,8.0,35,184
2155,7301132305858637146,COMPACT,2.0,4,A,6.0,D,7.6,5.5,6.5,43,177
2156,7424821482505622050,COMPACT,2.0,4,M,6.0,D,7.8,5.2,6.5,43,178
2157,8537055314411299342,COMPACT,2.0,4,A,6.0,Z,9.5,7.2,8.5,33,196
2158,8190235326977215407,COMPACT,2.0,4,M,6.0,Z,9.4,6.9,8.3,34,191
2159,4166143574649751239,,1.8,4,A,6.0,X,9.4,6.8,8.2,34,193
2160,5222440253878540496,,1.8,4,M,5.0,X,9.5,6.6,8.2,34,189
2161,8540005575271217295,,2.0,4,A,6.0,D,7.6,5.6,6.7,42,180
2162,3953383986651888501,,2.0,4,M,6.0,D,7.6,5.5,6.7,42,179
2163,4679246396870605378,COMPACT,1.8,4,A,6.0,X,9.3,6.3,7.9,36,182
2164,5529553452328364536,COMPACT,1.8,4,M,5.0,X,9.3,6.3,8.0,35,184
2165,318155526083180264,COMPACT,2.0,4,A,6.0,X,10.4,7.0,8.9,32,205
2166,3429117272635739558,COMPACT,2.0,4,M,5.0,X,9.5,6.9,8.4,34,193
2167,3445780554221643913,COMPACT,2.0,4,A,6.0,D,7.6,5.2,6.5,43,175
2168,377158042131575123,COMPACT,2.0,4,M,6.0,D,7.6,5.1,6.5,43,176
2169,8870344825466307159,COMPACT,2.0,4,A,6.0,Z,10.0,7.3,8.8,32,202
2170,332636513210482806,COMPACT,2.0,4,M,6.0,Z,10.3,7.2,8.9,32,205
2171,1467937455752767370,COMPACT,1.4,4,A,7.0,Z,5.6,4.9,5.3,53,122
2172,5566984874983412823,MID-SIZE,1.8,4,A,6.0,X,9.7,6.6,8.3,34,191
2173,4824935300237518546,MID-SIZE,1.8,4,M,5.0,X,9.8,6.7,8.4,34,193
2174,6744322138002637914,MID-SIZE,2.0,4,A,6.0,D,7.8,5.6,6.9,41,185
2175,4436441858190893717,MID-SIZE,2.0,4,M,6.0,D,7.8,5.3,6.7,42,182
2176,2037148837394012316,MID-SIZE,3.6,6,A,6.0,Z,11.9,8.5,10.4,27,239
2177,9074875737673204409,SUV,2.0,4,A,6.0,Z,11.5,9.3,10.5,27,242
2178,1217802873691403158,SUV,2.0,4,M,6.0,Z,13.0,9.0,11.2,25,258
2179,5529000297726643423,SUV,2.0,4,A,6.0,Z,11.7,9.4,10.7,26,246
2180,1086298762736431919,SUV,3.6,6,A,8.0,Z,14.1,10.4,12.4,23,292
2181,355958833913976736,SUV,3.0,6,A,8.0,D,11.8,8.1,10.2,28,277
2182,4909706554952706263,COMPACT,3.0,6,A,6.0,X,12.8,8.9,11.0,26,253
2183,3366531911053137449,COMPACT,2.0,4,A,8.0,X,9.8,6.6,8.4,34,193
2184,6437416163631419704,COMPACT,2.5,5,A,6.0,X,11.6,8.2,10.1,28,232
2185,5247285848843907526,COMPACT,2.0,4,A,8.0,Z,10.1,7.3,8.9,32,205
2186,542860458022687585,COMPACT,3.0,6,A,6.0,X,12.9,9.0,11.2,25,258
2187,2329029148637280,MID-SIZE,2.0,4,A,8.0,X,9.8,6.6,8.4,34,193
2188,8696260131117309823,MID-SIZE,3.0,6,A,6.0,X,12.9,9.0,11.2,25,258
2189,2134522838576565988,SUV,2.0,4,A,8.0,X,9.8,7.6,8.8,32,202
2190,717908825728448417,SUV,2.5,5,A,6.0,X,11.8,8.5,10.3,27,237
2191,8748952812319771517,,3.0,6,A,6.0,X,12.8,8.9,11.0,26,253
2192,6384816981811731042,,2.0,4,A,8.0,X,9.8,6.6,8.4,34,193
2193,7983778014580063554,,2.5,5,A,6.0,X,11.6,8.2,10.1,28,232
2194,7811260064141692105,,3.0,6,A,6.0,X,12.9,9.0,11.2,25,258
2195,2058907162378590067,SUV,3.2,6,A,6.0,X,13.1,9.5,11.5,25,264
2196,3276742208358822500,SUV,2.0,4,A,8.0,X,9.8,7.6,8.8,32,202
