address,year,day,length,weight,count,looped,neighbors,income,label
1CAAVLXigKSHyaRFH3ShcjoaJhaMvVb9dy,2016,253,144,0.808520601917505,4915,0,1,400000000.0,princetonLocky
14ceS3ohkzjhobJNitHTZowcbPQTuvqqPH,2018,121,0,1.0,1,0,1,36417100.0,white
3CDY9bTrkzVEWwcWnD6CC1fhWUDsw3dEFT,2018,111,2,0.0833333333333333,1,0,2,50982634.0,white
1JZbVbuS4f7eVx8WgvEGDTUXY8g4Uqq3iQ,2016,253,2,0.0194174757281553,4,0,1,50000000.0,princetonLocky
17BpBeAJLhq62fKASto35nLjEdbAhfvaeF,2012,268,2,0.5,1,0,2,11987327274.0,white
1A51kyCpDDaGBLqKVAhfhxGLnkgGfkNpoR,2016,249,0,1.0,1,0,2,82760000.0,princetonCerber
1L5JDT9RvUE6RwZ64KntW2CDamCCwEK2rq,2016,126,0,0.5,1,0,1,150000000.0,princetonLocky
1E1VCz7ax7KC6o8sUgoRZA3GB3rVx7CLqR,2017,45,8,0.001953125,1,0,2,80000000.0,princetonCerber
1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2013,166,0,1.0,1,0,1,932340000.0,montrealCryptoLocker
1CnyuR4D3wJ4LHRnVXCdDsWgdkHzK28cAQ,2016,347,0,0.5,1,0,2,65660000.0,princetonCerber
1Fqr56rwdM4obCpd1SX2KjrjBws8D3ryw4,2015,235,144,1.42423578299297e-13,848,0,2,1420000000.0,white
1Lb1Lsona8mPmDV3EATp8Bkv5LhoAF51Nq,2017,332,142,5.8207660913467394e-11,1,0,2,26186319600.0,white
1HcTcMr6M6hB31JW2uMh2xnuNQ2Hnm5ciD,2016,88,4,0.125,1,0,2,410000000.0,princetonLocky
13CwLrcx44F5W4rJfadL9GnbpEm5R6ZThe,2013,359,20,0.15625,2,0,2,100000000.0,white
1DF9oL4NodeXrmaXAoe1MRGDqJRCCy3i1j,2014,105,0,1.0,1,0,1,120001346.0,paduaCryptoWall
1KVk5aRA5VrrJyuh3C1i7aGpCFBuJJv7AM,2016,349,40,0.001953125,1,0,2,63780000.0,princetonCerber
1C41Y9gKPFt7BCYPeaUDBPViH6bqCujRUk,2018,299,12,0.0008680555555555,1,0,2,300000000.0,white
16N8Pn8AfhxzgmWDtB45P8rLw4emMUiTYy,2014,71,2,1.0,1,0,2,179791395.0,paduaCryptoWall
1DMbaXCQY69qtSk9rB3d6WvbpUvgHwQBGd,2016,363,144,0.411130442122348,2525,0,2,53970000.0,princetonCerber
199aKfZUiNXFuk3TADJB2JpWVNXKReL3yw,2013,364,0,0.5,1,0,2,92800000.0,montrealCryptoLocker
12VWFKypZoCG9C1UqRscESsC3uRDL8eKA9,2017,251,0,1.0,1,0,2,36637176.0,white
15mszm1AFd3DrCbiQ3t5PkwoukNAKKErET,2016,127,8,1.0,1,0,2,167109407.0,white
19ymQpDbMXZRiMDmCXmvccb5pWT14yFKq5,2013,308,0,1.0,1,0,2,183950000.0,montrealCryptoLocker
16cVG72goMe4sNqZhnpmnqfCMZ1uSFbUit,2013,276,4,0.395833333333333,2,0,2,447535217.0,montrealCryptoLocker
1HnxnqmHZdkPrjy8CCr47YLZzd1Xio6jDo,2011,330,4,0.0010864197530864,3,0,1,100295867.0,white
1F8i4xKoHaQxp79ThBpdBAkGHJ1vDzbW5J,2011,346,4,0.0410714285714286,23,0,1,1004085533.0,white
185qduAv8EUD8fg3m7RRSuAjLYTVB4GJEd,2017,223,0,1.0,1,0,2,50000000.0,princetonCerber
1HBHFwRVuYFxMFpjh7RQYaMvP99gK8Gnbc,2013,273,2,1.0,1,1,4,2136000000.0,montrealCryptoLocker
3Dy9esJqBajQSbezSYbE2zuk81Suz8yqUK,2016,54,144,0.0509149152348499,2145,0,2,752423557.0,white
15heh5D51CTwZAzPfDj7pt9AGLg5kyRyRa,2016,157,4,0.25,1,0,2,120000000.0,montrealCryptXXX
1MuVSpEp3iJAvUpQUk7iv1R4brWJbsPZWX,2017,38,20,0.0078125,1,0,2,100050000.0,princetonCerber
1JMjgSjozkoWZY4xJXFwBSXntCVzGBHLSr,2017,107,10,0.0416666666666667,1,0,2,80000000.0,princetonCerber
19aCqP1pb3KBZuxLsiQaiGQ4U8C5MSn9jZ,2017,53,0,0.25,1,0,2,100000000.0,princetonCerber
1B2o3pVHAxds48JdfTxcNMBbKMLaMbiRKA,2014,221,0,1.0,1,0,1,286591513.0,montrealNoobCrypt
15s6vNJJ8BfAjDMds5ow5gkLzHpVD3BwHb,2014,272,0,0.5,1,0,2,42726529.0,white
1JEPWF3ZrXUhCkGUJKrUr6Afd4teC5KNBg,2017,51,0,0.5,1,0,1,42754500.0,white
1BCRuRA9mgVuhSkLBgvVrgSP6MZ3ri9Xrt,2012,345,16,0.25,1,0,2,100000000.0,montrealCryptoLocker
1LVqpwPzwVycigdRe3FZUBJBjSNXgBAXRV,2012,173,144,2.9055318049684297e-43,1063,0,2,165656000.0,white
1JiJEgxeox2H1Pwc4yjLJNPDgFkzUqCi8k,2011,131,0,0.5,1,0,1,1000000000.0,white
1Q5wxrPoaurp4AMoYu5ZJLt2qRE9ADYAH7,2016,235,124,0.000244140625,1,0,2,120000000.0,montrealCryptXXX
18LDkQvh53Biq7aSoMPeTntBHYfwX3agQ7,2014,10,4,1.0,1,0,2,55767500.0,white
16tJkbU89jYXYd8AAMSz9hgPoZ4tS9h7F7,2011,145,32,0.0025263247282608,25,0,3,275000000.0,white
13AGXggA3Efpc2q1Vz1d1a3Sv4LgCSRuBF,2016,92,144,0.222704867044418,892,0,2,300000000.0,princetonLocky
1MBhjH2kLBFoYLLucjKeuVhRhfuWZRGX2G,2013,325,128,0.0044906195392828,550,0,1,50000000.0,montrealCryptoLocker
1JsoLvUjygGgLzHDJ3nQtvQn5m5gFmJ6CG,2015,310,2,0.5,1,0,1,267000000.0,paduaCryptoWall
1HQ5t65G4GHHD6GdhhMV3ZUuPrsujrF1UX,2014,36,144,0.265639488120651,1606,1564,1,50000000.0,montrealCryptoLocker
1EEy6feCfDKegYsqLjZrrJi8BCGn43sYys,2015,149,4,1.0,2,0,2,426000000.0,paduaCryptoWall
12Ro82Eh7HiZbk8McYEsC82qe4p53e79LV,2016,48,10,0.25,2,0,1,50000000.0,princetonLocky
1GUDFW3W3SS6G9u293ogobsVis5MXyAwAs,2016,230,144,0.184669165751971,4913,0,1,400000000.0,princetonLocky
1CiiC5LMyhpfJjEvnrLXXZzTfmujYRJ655,2015,35,12,1.0,1,0,2,170345900.0,white
1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2013,305,4,1.125,2,0,1,2392640000.0,montrealCryptoLocker
1GUtJqCKzL5pJJMN23Lx2SgsrJ9fx7iC1u,2012,57,0,0.5,1,0,1,420000000.0,white
12FXLiwDBqdGfRatGJEso46g246xd8e88L,2014,40,144,0.0018939708343639,905,0,2,55248366.0,white
1UhKZ4E1D8VmKsJPaNpAd3CRHQ7aeDYC9,2015,286,142,0.0943095421812107,1238,0,1,420000000.0,paduaCryptoWall
13oASPRtxGUszXu38HvkDRmpDBmztR7JYJ,2016,55,144,0.0453347817931887,2959,0,1,100000000.0,princetonLocky
17WPraEqRwvbZFZaztFFVsoMiRv51dKP42,2016,138,12,0.333333333333333,1,0,2,151795754.0,white
1pPPFgjCUr6cVYdw3Y2HpdnFsuPRbLF1A,2016,285,8,0.0625,1,0,2,100000000.0,princetonCerber
16i7w5G2aoq8zqLDR3VJnawZ8VmYFZjVsd,2013,134,2,0.5,1,0,2,98156949.0,montrealCryptoLocker
1NaKGBsMv6KfMXAbYyHbrYFaja6MTXzyqt,2015,266,4,0.0833333333333333,2,0,1,301308540.0,paduaCryptoWall
1NFqAZHFkai3N6RVX2BMToDvPHypnQ1jMP,2015,229,12,0.140625,5,0,1,196000000.0,paduaCryptoWall
1JLPkqPb2FK5jav3KVnxqh5mpLJ56hxGo7,2016,175,28,0.00146484375,1,1,4,200051877.0,princetonCerber
1PeEYiAP1UKSD5NegeeQcLm1CUwMoKyFLM,2014,88,144,4.32067816389115e-05,1208,1198,2,31786820.0,white
18vdCpF8PcbuMJKnTV6bJKdRfHB4Aty5jv,2014,362,68,5.60655094889036e-10,1,0,1,67697500.0,white
14NjGQEmzfjtAuUxxiPAY84QEFQDHX2V9V,2016,123,0,0.5,1,0,1,149990000.0,princetonLocky
1LPgKoErPUeM92SDY5axJzYCdQbeiRHD6i,2015,287,0,1.0,1,0,1,37870000.0,montrealDMALocker
1GoKwzhUgBNj8JnbZFnJz6YjHLaDsBizyJ,2015,301,144,0.0016472698204087,2257,0,1,231728000.0,paduaCryptoWall
1FmcViQe6JUSQ9zFQpUfqweDLzMTvpFhsp,2016,275,8,0.25,1,0,2,129202385.0,white
193pzcFmHkFmzsaYyZt2KUyK7w3hbq5pbY,2011,290,20,0.0009765625,1,0,2,2711356296.0,white
1Zzq1TordGW9WjqRtSvjB6cFZ8xVi4Z8v,2016,155,0,1.0,1,0,4,240000000.0,montrealCryptXXX
1FtVNo9s2gpc1Zg1nvDWL5J31mFgFPo4SY,2016,73,2,0.5,1,0,1,700000000.0,princetonLocky
1FUxMp9Sd21jAjLonoKH5FpHQkokb8WoVY,2016,166,108,0.0017717481150537,12,12,4,400000000.0,princetonCerber
1A2ACn6bveovt71bA3temt4PbEjoxMJBk7,2014,64,138,0.0021737557904357,1358,3,3,170800000.0,paduaCryptoWall
15xYoCvgbHFeSWjLQNZGyBBN4ncWJYDt3b,2013,346,2,0.05,1,0,2,1607009265.0,white
1NdE535fZXAr3gza3P7ik6a7QV7m9myqef,2013,19,0,0.5,1,0,1,3777755199.0,white
1ADEU1t4waqnvtoFTtc2jj2P5FEi8E3iJy,2012,201,116,1.18363230397828,1596,1596,3,79315786.0,white
1FAfnyV7eZthyccpvoj2jnGtjPaG4hCUDj,2014,68,4,2.5,3,0,3,140531655.0,paduaCryptoWall
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2013,350,0,0.0909090909090909,1,0,2,470534823.0,montrealCryptoLocker
1NBDkYMukWYUfKEZQ6yLQRcBR1KX8PNMnh,2014,106,6,0.0416666666666667,1,0,1,49950000.0,white
15YnMTYYwmNvNce639enKAoZthi9gjL6cx,2011,173,8,0.125,1,0,2,4353350000.0,white
13zALzxHKVHwtAKJTaLjaTg9i9J9yuzk2K,2016,78,4,0.25,1,0,1,399990000.0,princetonLocky
1Sjr31feVxxPwz4n7qopMS9XSH9BU6Qzq,2013,53,18,0.292146070075758,7,0,1,519103841.0,white
1Jv6LvtNk7wJcFS1cdyytCdkGDk62nSa7d,2013,124,2,1.0,1,0,2,34644701.0,white
1CVWpTNwNYGdKgZRohiiVFrnFNbw8anG9,2013,128,2,0.5,1,0,2,105163704.0,montrealCryptoLocker
16Q5M5qSw2CihwqYsjXW59M1iUyEw9vB9j,2014,166,40,0.0104436668506814,22,22,2,100000000.0,white
12AoTWahn6ryPbRHUJsibDvXSHMeZZz2AT,2014,90,0,1.0,1,0,2,99590000.0,paduaCryptoWall
1BDFCa9wiwwWNWk2XuUdd2vXq1yAp6Qu3P,2014,80,0,1.0,1,0,1,50000000.0,paduaCryptoWall
18NfxyUqMpFPjkzK2BpwVWogspKX2Z8wie,2016,243,0,0.5,1,0,2,200180000.0,princetonCerber
1JARGSNTR5YJ1wvoafizeynkfsn9uJEfxW,2013,133,2,0.75,2,0,3,547400000.0,white
143QVdnRxW12jiQ3VDprfyzPJDF4Nowxg9,2011,297,2,1.0,2,0,1,382130500.0,white
1BopwZoHSnX4MLCgMSWnQVimBe2zzaSj1w,2016,324,12,0.5,1,0,2,100000000.0,princetonCerber
1HaQTW2wyAuMRP5Ukq79mBCbCZjBbC9ZsL,2013,325,0,1.0,1,0,1,400000000.0,montrealCryptoLocker
1PFEVS5L1a3ZjxYBr3LgxeeaKNkMNS2eiQ,2013,313,138,2.05488752873163,2032,1,6,1200000000.0,white
1Dw1pXa3opWTLhPHhzce6hRJJjrCupjTEo,2018,269,6,0.0014814814814814,1,0,1,43000000.0,white
1Pym2uGtb3VaDGtyz5FTB9wqTpNREWjLKD,2012,342,122,0.0167410714285714,3,3,3,10044471563.0,white
1CPnxMpqcRGwNp6AbwifeykmQnWZzxzK7U,2015,102,144,0.0001396548722014,1287,0,2,977900000.0,white
163jQ5CJ9BFEoZab27BuRPEzVBvTjnaPJ4,2014,177,144,0.0125515819568254,783,0,1,37548134.0,paduaCryptoWall
13A2JgUYZjQ3hBjARAAbWuV5a8MLgww1bS,2014,130,2,2.0,2,0,2,405000000.0,paduaCryptoWall
1NTo9xcKwZsmhS39vK9jaiBf7WPexXyEHz,2015,131,2,0.0004629629629629,1,0,2,104586588.0,white
13rJ2RsmJmBoUQwX3XAypJPXwtNkDGcgvh,2017,190,4,0.125,1,0,2,30000000.0,white
1Dw9FBqPnrBGDzJ3i3W28yzNWJV3R8e1FX,2013,314,2,0.5,1,0,2,54436000.0,montrealCryptoLocker
1Dw9FBqPnrBGDzJ3i3W28yzNWJV3R8e1FX,2013,309,144,0.0067662938150889,1375,0,2,65312000.0,montrealCryptoLocker
1NQ8fSk5to4NwjZvuXXWg94NhRG76KgDLm,2017,223,144,0.0115595201487911,357,0,2,584120845.0,white
1L6pDNhFkE71p1r52NYVMCamAmWMKDqYBb,2011,54,30,3.15020161290322e-05,32,0,2,563000000.0,white
1GhqiQh5JqY1rFyd57tWZRz2YKu59qyFgA,2015,133,0,0.5,1,0,1,2022000000.0,white
1JghbNEvC2aiXFhBTZSi6UMqBS8gE2qdmR,2016,228,144,0.504417662034034,1775,0,2,199780000.0,white
1MS9u6JoUWfDGPSzHskZcMUpyipmFfxDKk,2013,277,0,0.5,1,0,2,200000000.0,montrealCryptoLocker
1GR1W5WHznq2sjCAyGMvnXKqRPVrLX3m1h,2015,230,6,0.0833333333333333,1,0,2,6315145151.0,white
19x4nPPh6RcJA5jnu5s47dPp3mLZMCfvfp,2012,221,2,0.25,1,0,2,7339016000.0,white
14kVsD26fr2eB42qPBZH3R7JJrShaF2ZqR,2012,324,0,1.0,1,0,2,90000000.0,white
1MigdimYUpHi3poiHSLe2TdrzSopJkVRwM,2016,197,0,0.5,1,0,2,125000000.0,princetonCerber
15jL3fYAgG1wF7x2CDEt8SGj1syVtgzuPx,2014,289,0,1.0,1,0,2,209215659.0,white
1CKFoGqec3qRTGf4bu8pwU4SGPeTC1dBMx,2017,358,0,0.0769230769230769,1,0,2,35916650.0,white
1AcmReaAfx6bANeVhpdnrG96NKfya9pdUn,2013,296,144,1.71716952086841,2761,2761,4,5000000000.0,montrealCryptoLocker
15d3FTtBRshjUnUzK5u6jzwfh3SC28qJNP,2017,209,16,0.333333333333333,1,0,2,23152887719.0,white
1JbzQAczckfdRrZxFqeDukwLUZBp2qJTyo,2016,49,2,1.0,1,0,1,49900000.0,princetonLocky
192WpVxegYJwLKrXCg4hcZ1N1jM8xWoStP,2013,179,142,0.35951688128837,2519,0,2,39700000.0,white
1Jcq6JB1RKPgnCyHw5ZRvWMjEYQWRseC9,2016,121,2,0.25,1,0,1,150000000.0,princetonLocky
19wqjGqbbq4859AMwStvUXZaKYUXdRhCg1,2016,76,2,0.111111111111111,1,0,2,50000000.0,princetonLocky
1F9XFCup1DuegVsvVE7fXkSeqiRyHFJBkF,2014,213,4,0.5,1,0,2,215699972.0,white
1GFWhgjayHCkCgQqPsaV1HEgk7GP3sjCUh,2014,149,0,0.5,1,0,1,61056078.0,paduaCryptoWall
1JoqgmJeNHJdgH9zFYFSVnoNYEDFviSFxv,2012,152,96,0.333333333338489,718,0,2,105292133.0,white
18Gh88Uargp4WnJ9Fb1fCM7Po2vfMfSYPF,2016,254,8,0.0079365079365079,1,0,1,35112867.0,white
1GxRFz8Masn6ozogHggH1aHsq97j6TyX6t,2016,164,2,0.25,1,0,2,100000000.0,white
1Pto3Ysb6Nbs9uxLZ4VkaeGk3jT4ViB3Kq,2013,10,80,2.27373675443232e-13,1,0,1,183493200.0,white
12wQZTDmA8onM3sEt4jwcvzDxnNXxD8Vza,2012,248,2,0.375,2,0,1,224836812.0,montrealCryptoLocker
1GcB8wNZs3QNnPYExFVV3pFW4Y5i2ZigGQ,2016,200,2,0.0277777777777778,1,0,2,200000000.0,princetonLocky
1FzuHz3NcaGyc3GiNbPhxX28h5fiPRCk4k,2011,322,0,0.5,1,0,1,125372559.0,white
12WfveyyPKaqgqJHTGpyNjugm2BCrDbpaH,2013,212,44,0.126220941543579,7,0,2,100000000.0,montrealCryptoLocker
1HPvFos16G1r3uDo4NpHjVCn98anDccHwM,2016,178,20,0.5,1,0,1,49875700.0,white
1Hdoe6QP12og9i96aBAAvN6gkn2f64yoUC,2011,163,60,3.7252902984619103e-09,1,0,2,501000000.0,white
14KzmfwkfxvKEkZqmBxLrrK8XHT6TboV1y,2011,137,0,0.5,1,0,1,1000000000.0,white
1BF8aYn59DZSF2QpNd89637Z2P5smGAk1u,2014,115,144,5.81665499323087e-08,1743,1537,2,103930000.0,white
1KijamkfVMhaGkZpskc7vekBypHudUpWny,2017,11,144,0.0306099574688705,4636,0,2,62885310.0,white
1JiKPygfZ3JNEBksJx78dLnrqUL75d8wP6,2013,307,138,0.931829528128307,599,3,2,250000000.0,montrealCryptoLocker
15V71MdY8ERPVdAcTf5TtmRudtDJzqm436,2011,71,0,0.5,1,0,1,232000000.0,white
1EH7JWaGEnqjeVK1KjWPdDBzmH8TS2F2Hr,2012,245,10,0.015625,1,0,2,39630848.0,montrealCryptoLocker
1HFLn7JP7FZrufvNKkQPEfAWGjKUdFZEmy,2013,316,10,0.117741861250633,8,0,14,350000000.0,montrealCryptoLocker
1efA13sduF2ZsYzCukXns9SYSzAi1gKmb,2012,110,0,0.5,1,0,2,8325450000.0,white
1D4UFQ3Dwkec877ZS6fDUFDwKZSPwG9B35,2014,80,0,1.0,1,0,1,100000000.0,paduaCryptoWall
1LnozotKDPjXxfMPHyRqZthYckHvDcvnNU,2016,160,4,0.25,1,0,1,150000000.0,princetonLocky
175zcLEeoKbKMs3hP1UR9NzRHrC4p916NU,2013,254,8,1.21875,4,0,6,2279890000.0,montrealCryptoLocker
1Jv44tu1gXjkaQ8DEc6ezbHPdFUjJaxQTY,2018,206,0,1.0,1,0,2,34433524.0,white
1PcF2wicM1M34WB8pphwFGL3r2pezU6fUn,2016,67,2,1.0,1,0,2,168527773.0,white
1HbQJw7YhgAoQYYh9iWZokiGZfbPH1ZjCW,2016,89,144,0.195902291967637,5248,0,1,410000000.0,princetonLocky
31t1s4CxtkypRoEYbE31gtCoA4T3EwrDrB,2018,326,4,1.0,1,0,2,197207034.0,white
3PZLWAYJRkCF89NC9TUwWRdYziKQhqGyii,2018,97,0,1.0,1,0,1,71507293.0,white
1FyTEr7LLKAPRJyLUMSHyasmFBS7WquEAZ,2017,80,4,0.714285714285714,3,0,2,80000000.0,princetonCerber
18RDjEgifPiLrhVbxEP5MxNqHB8NFaGJHW,2014,27,0,1.0,1,0,1,87885400.0,montrealCryptoLocker
37D3MwDVu3SKeXxzq9suyK5tsCVwQauexM,2018,77,0,1.0,1,0,1,141857314.0,white
1CvS9c747PoVjASeU4qhNVEmhdE1Vqws8H,2016,263,2,0.25,1,0,1,400000000.0,princetonLocky
19oBgS9D9otrGchnZnBkwpTjh9hMTvXxgB,2016,70,10,0.015625,1,0,1,50000000.0,princetonLocky
1LhNg3a4RLUh6YBtfY9FobYfFcPYatkxWZ,2017,86,12,0.0026041666666666,1,0,2,80000000.0,princetonCerber
1FNJAvu3KrzZyGkELkJ4e7Nz7qJn6R97UG,2016,290,4,0.125,1,0,2,100000000.0,princetonCerber
135HGvzVR5Ui4PtN7eH9HEYxtCFaawX2sG,2014,35,6,0.25,1,0,2,71133406.0,montrealCryptoLocker
1bh1BchesKm2kb7yPBMfgy88vumegy9mb,2015,184,34,6.103515625e-05,1,0,1,200000000.0,paduaCryptoWall
14y9mdPgoHKW4jAGniWiKJa1dHsKoMHnr9,2013,290,144,0.0386821673233812,635,0,1,200000000.0,montrealCryptoLocker
12Vs7fvmcCnVoQWzNFfTWcU4H7oaK6Y5G6,2012,211,0,1.0,1,0,2,17500000000.0,montrealCryptoLocker
17d94AS6sW3porDprSSDjZhYH71iy3DZwG,2014,91,16,0.0125128829424172,3,3,2,960740000.0,white
12nSc7bxPnRaMcV2UBb1RES6kGEuyzybz1,2016,297,6,0.5,1,0,2,42464610.0,white
18aYiDonEEL7n92hRwJv7KsYfo9ybPE7j9,2012,347,0,1.0,1,0,2,112619885.0,white
1CA5YMhR7S62A5WSUtiaGEbrqPLirTeadA,2011,289,0,1.0,1,0,1,373000000.0,white
1J1WJxgHBCQkTBWmqFkAncEvykt8dpC5AE,2014,118,38,0.442450629340278,16,14,4,619885458.0,white
16LUmmv9uXuQ3x8H1qZ4eSr8YqZ89abgvG,2017,10,144,0.216689750691411,5297,1,2,200000000.0,princetonCerber
12qRyAQkZann9hQXfmsZSF6boE7JkvFh4Z,2014,75,6,0.0212765957446809,1,0,2,52604523.0,white
1MsCCDVYWK4ADGpSceLWi7g18pzByceDTR,2014,137,0,0.0294117647058824,1,0,1,30322877.0,paduaCryptoWall
1D7d1UJh5ZKvaQr1VJ4r5qkJVUyc6wCuFm,2013,269,0,1.0,1,0,1,499900000.0,montrealCryptoLocker
1CmSu2QJRNhKUN2GKns4zkGGv1XCVjD47m,2017,48,76,0.0009765625,1,0,2,40180000.0,princetonCerber
18thty1cxYzuztXYm3ThDR3FdHUxKX5dfe,2016,302,2,0.25,1,0,2,100000000.0,princetonCerber
1P3PfhMD8Y1eGcrXbuiKjPGD66W2ehLbSj,2018,327,2,1.0,1,0,1,50094000.0,white
12q2QkRMBNWqDmMmgGmgMSC22fcPMuuGkP,2015,236,16,0.0625,1,0,2,158110630.0,white
1N3dPQp98TaKmUNAyw9fyZgFApPiv62zGL,2016,312,0,0.5,1,0,2,80000000.0,princetonCerber
1GoUw9dyzb2ue9Gquc61i1ieMqSQHzeBEH,2016,345,0,1.0,1,0,2,67730000.0,princetonCerber
1ETKSUtmX5veSwThRhyHjXgSizfieZwDc8,2016,56,144,0.0025563755418819,7920,0,1,300000000.0,princetonLocky
1KxcmWXRDzK3UBpWLuBsY1WUXPFUX5HchD,2015,286,144,0.0455813998283136,187,0,2,638579800.0,white
157nyFWas7MTLHDw3xPsNS6dmwvgBJfias,2018,108,0,1.0,1,0,2,56010500.0,white
18TQ71ta2kUMcWk2YUucv3BeWTBjqZaacX,2016,197,4,1.5,2,1,3,198360000.0,princetonLocky
1JCrskYVpB3ipxfbLE4ky6F2KQyBokTjz1,2014,131,0,0.5,1,0,1,2300000000.0,paduaCryptoWall
1H73EDQqt2CS27UVstfVcgqDCrgtr48vUG,2013,290,4,0.25,1,0,2,199990000.0,montrealCryptoLocker
1P1UAXnB1xr12nN3zhZT244ovY6gu1h9UL,2017,41,144,0.524536452789313,5036,0,2,80000000.0,princetonCerber
1JYP9iwpJpfacGDH7MKr4mCUBfX4r9MJdB,2012,149,144,0.112784509655485,1130,1130,3,337001893.0,white
19F9tDAKVUKGcDc8SccxL6Fi5Du96JqDzX,2014,273,144,0.412591548188264,1899,1,2,270000000.0,paduaCryptoWall
1MXWLmaoxEnhVsoZCNJabxoiz6arZ7Dg2j,2017,197,4,0.125,1,0,2,79600480.0,white
12za5qgPnxd2V8aA6wWaZYw9kZ9S4NftNf,2014,76,144,0.948009353519932,1377,0,1,507500000.0,paduaCryptoWall
16SjLMTivBSak3XE1zzXhkurEiFRRZrvBk,2016,167,78,0.000244140625,1,0,2,462826355.0,white
1MKQEH7UW5EevY1oEepTAtpefiUKpNHcYj,2013,318,0,2.0,2,0,4,1556000000.0,montrealCryptoLocker
1APjCv31MH7SV9AqxHPd9ejFggAXR6xScq,2012,115,4,0.5,1,0,2,294950000.0,white
1Q3MuiBQbuy5ck5SwYKz1CKigYKiJZ3KWD,2015,238,0,0.5,1,0,1,142498000.0,white
1NuBMViu4epvXhhr2h7wHUie8occwneFUR,2016,29,2,1.0,1,0,2,55045106.0,white
1Bj85dPdYx2ZoXs9JweWJjkwrdR5en5o2h,2015,346,144,0.0297553606902387,7480,0,2,51210000.0,white
1BLF4RT1VqdbE9hSDgEgbBvwJFdvFQZxMt,2016,123,2,0.5,1,0,2,125000000.0,princetonCerber
1oekZxbDt511Fc8qB2eiByApR51kUrm9y,2015,246,6,0.5,1,0,1,307860000.0,paduaCryptoWall
1A8oyeyXo1r1xXyEFAgqJQ8MUmzdzo6iaY,2016,309,24,0.00048828125,1,0,2,80000000.0,princetonCerber
1MEU4zSedQKZLd1wpDVLNDY2bqpYgQCpsq,2012,269,2,1.0,1,0,2,72160000.0,white
12Vs7fvmcCnVoQWzNFfTWcU4H7oaK6Y5G6,2012,223,10,0.15625,2,0,4,1131529110.0,montrealCryptoLocker
1A8tjo5oMLgJXgWUwLE6gCzxXZdiaK7cNB,2014,91,18,0.0020833333333333,1,0,1,67000000.0,paduaCryptoWall
19ed4AUJ9dB8YTRjvcppZkbk2biCD3c6GK,2018,149,68,0.0590444272524351,11,0,2,85294302.0,white
13MyRFfZiyebQ7vDPpLwYbnJPUV7pEbxCs,2014,76,0,1.0,1,0,1,109059736.0,paduaCryptoWall
1N16QAcAAKq8SQTyeuoEPgXFNJWmpXZXmB,2014,42,144,0.501199939673487,1373,0,1,100127922.0,montrealCryptoLocker
16bWdEjFfrxS5t7SZnjJAmLmLVjSnVtVJs,2016,154,144,0.412328404829897,2495,0,2,120000000.0,montrealCryptXXX
15HQWDD5AFXYifSNGiJiTyyk1QxeQ4e4wx,2016,223,144,0.377446446175102,3110,0,2,200000000.0,princetonLocky
1LPgKoErPUeM92SDY5axJzYCdQbeiRHD6i,2015,193,0,1.0,1,0,1,140692151.0,montrealDMALocker
13HEE9SNd5BEbm9TncJXMztfskdH9EVPfy,2015,118,2,0.625,1,1,3,272355566.0,white
15xcboG1HomwjjduXjkxKbu6fnLqESgdGb,2013,103,0,1.0,1,0,1,487089490.0,white
19FyxHzG6gZzQUp35r4ZbmUQ7BMDs4DATr,2016,350,144,0.423611665365808,4768,0,2,100000000.0,princetonCerber
1Ja23BxhkG1Luf51uR5BJAReFNoSXcytK7,2015,86,12,0.213541666666667,4,0,1,292000000.0,paduaCryptoWall
1ML7xzE2t4Hb7fhnaPae2KA6G52hWQLuRH,2016,293,144,2.79667667128831e-07,2755,0,1,400000000.0,princetonLocky
1sxQKa2ezginTmqsRTNeYQHNXP4r3ALHz,2012,151,6,0.0833333333333334,10,0,2,10842068309.0,white
18tHHeVvN6qggj1b5YZyZHnnv6MZQooH1,2015,89,0,2.0,2,0,2,611402826.0,white
1JgT2UWr8Hmv9wqh5GyEeyDEYvAh1NLixS,2014,224,144,3.20311300460975,2137,2130,7,656772756.0,paduaCryptoWall
1HFqwFWzHnbpT65Av3U299QCPbxoEPoAMx,2013,127,144,0.287378323280004,4043,0,2,219950000.0,white
1GVDd4FzyTwkMD5LZ3wGfqrrRxMMk6mpSx,2016,148,2,0.75,2,0,2,240000000.0,montrealCryptXXX
1Keo4o7CWaN8FEoURR3RaFD8fsBQWeQ6X4,2016,287,24,0.0625,1,0,2,100000000.0,princetonCerber
1EuHypZ3mQVRjAP6jNxt5fyUwgAodUu5Hx,2017,235,80,2.38418579101562e-07,1,0,2,808202496.0,white
1K3CmcNV6Z3WrLXkgHpZs2RGY59ZVwXq5o,2018,34,138,0.0002678571428576,33,0,1,98730710.0,white
15yiu69q3DFUq7nkSoBhHeDmf2nzPUeWPM,2016,326,14,0.028125,4,0,2,54265200.0,white
1766fD6ouX2GXovMkHYgCDXVbRFJBoAbXu,2016,148,4,1.0,2,0,1,200000000.0,princetonLocky
